long_lat_ratio,avg_price_neighbourhood_group,avg_price_room_type,room_type_n,price
0.5803139847139107,0.33723482621271594,0.13872979471724672,0.0,90
0.6839702540797816,0.33723482621271594,1.0,0.5,80
0.9363767816566906,1.0,1.0,0.5,85
0.575253046891163,0.33723482621271594,0.13872979471724672,0.0,50
0.7085519520760499,0.33723482621271594,1.0,0.5,295
0.7865730221028855,1.0,0.13872979471724672,0.0,80
0.7734972113199774,1.0,0.13872979471724672,0.0,109
0.8388142945672428,1.0,0.13872979471724672,0.0,100
0.6225366659781457,0.33723482621271594,0.13872979471724672,0.0,45
0.7405081594712044,0.10990093904591447,1.0,0.5,135
0.7946498657302357,0.0,1.0,0.5,115
0.8025614542449944,1.0,0.13872979471724672,0.0,185
0.7459409212972901,0.33723482621271594,1.0,0.5,150
0.7966535839702829,1.0,1.0,0.5,290
0.4581491427390745,0.33723482621271594,0.13872979471724672,0.0,80
0.5502168973353037,0.33723482621271594,0.13872979471724672,0.0,65
0.5823796736211762,0.33723482621271594,0.13872979471724672,0.0,45
0.5383185292295138,0.33723482621271594,1.0,0.5,80
0.39886387110101396,0.10990093904591447,0.13872979471724672,0.0,75
0.9129518694484773,1.0,0.13872979471724672,0.0,69
0.7245197273290955,0.10990093904591447,0.13872979471724672,0.0,65
0.6070646560628177,0.33723482621271594,0.13872979471724672,0.0,60
0.7985953315430834,1.0,1.0,0.5,195
0.8872753563313438,1.0,0.13872979471724672,0.0,69
0.7458582937409801,0.10990093904591447,1.0,0.5,160
0.69210906837435,0.33723482621271594,1.0,0.5,150
0.7854782069820487,1.0,0.13872979471724672,0.0,250
0.6700061970667264,0.33723482621271594,1.0,0.5,90
0.8204503201818056,1.0,1.0,0.5,235
0.8483990910969226,1.0,0.13872979471724672,0.0,100
0.8331129931832493,1.0,1.0,0.5,239
0.8877298078909348,1.0,1.0,0.5,65
0.8230944019830986,0.0,1.0,0.5,115
0.14240859326588406,0.10990093904591447,1.0,0.5,60
0.6070646560627893,0.33723482621271594,0.13872979471724672,0.0,60
0.7628382565585525,1.0,0.13872979471724672,0.0,45
0.7805618673828008,1.0,1.0,0.5,300
0.6417682297046099,0.10990093904591447,0.13872979471724672,0.0,35
0.5535219995868772,0.33723482621271594,0.13872979471724672,0.0,69
0.7971906630861554,1.0,1.0,0.5,198
0.7733732699855409,1.0,1.0,0.5,100
0.8167320801487392,0.0,0.13872979471724672,0.0,60
0.5823796736211762,0.33723482621271594,0.13872979471724672,0.0,225
0.5141293121256183,0.33723482621271594,1.0,0.5,325
0.870543276182616,1.0,1.0,0.5,350
0.7142532534600434,0.33723482621271594,0.13872979471724672,0.0,45
0.799359636438794,1.0,1.0,0.5,200
0.6807684362735245,0.33723482621271594,1.0,0.5,100
0.44561041107209576,0.33723482621271594,1.0,0.5,125
0.4756455277835414,0.33723482621271594,0.13872979471724672,0.0,68
0.579880190043383,0.33723482621271594,1.0,0.5,115
0.6558975418301998,0.33723482621271594,0.13872979471724672,0.0,55
0.7522619293534376,0.10990093904591447,1.0,0.5,65
0.8852922949803883,1.0,1.0,0.5,300
0.7985746746540201,1.0,1.0,0.5,100
0.7996901466639201,1.0,0.13872979471724672,0.0,98
0.6045032018178063,0.33723482621271594,1.0,0.5,100
0.8737450939888731,1.0,1.0,0.5,165
0.5507539764511762,0.33723482621271594,0.13872979471724672,0.0,55
0.8805205536046401,0.0,0.13872979471724672,0.0,149
0.7519107622391914,1.0,0.13872979471724672,0.0,102
0.9220409006404111,1.0,0.13872979471724672,0.0,85
0.6422639950423559,0.33723482621271594,0.13872979471724672,0.0,89
0.639434001239465,0.33723482621271594,0.13872979471724672,0.0,45
0.8267506713488899,1.0,1.0,0.5,299
0.7652964263582192,0.10990093904591447,1.0,0.5,130
0.8784755215864664,1.0,0.13872979471724672,0.0,93
0.8004544515596308,1.0,1.0,0.5,210
0.7865730221028855,1.0,1.0,0.5,200
0.45151828134680727,0.10990093904591447,0.13872979471724672,0.0,70
0.9515595951249907,1.0,1.0,0.5,90
0.801260070233468,1.0,1.0,0.5,140
0.7268746126833321,0.33723482621271594,0.13872979471724672,0.0,60
0.8705639330717077,0.0,1.0,0.5,125
0.5071059698409783,0.10990093904591447,0.13872979471724672,0.0,49
0.6611443916546307,0.33723482621271594,1.0,0.5,125
0.6111960338773201,0.33723482621271594,0.13872979471724672,0.0,45
0.8275976038008821,1.0,0.13872979471724672,0.0,65
0.7042759760380193,0.33723482621271594,0.13872979471724672,0.0,65
0.4820904771741539,0.33723482621271594,0.13872979471724672,0.0,50
0.7711010121875859,1.0,0.13872979471724672,0.0,49
0.913137781450132,1.0,1.0,0.5,120
0.7624457756662082,1.0,0.13872979471724672,0.0,125
0.8629828547821035,1.0,1.0,0.5,150
0.6987399297666173,0.33723482621271594,1.0,0.5,200
0.7951043172898551,1.0,1.0,0.5,144
0.6449287337327121,0.33723482621271594,1.0,0.5,135
0.739310059904966,0.10990093904591447,0.13872979471724672,0.0,90
0.5874406114439239,0.33723482621271594,1.0,0.5,120
0.6762858913448042,0.33723482621271594,1.0,0.5,160
0.7710803552985226,1.0,1.0,0.5,314
0.5627556290022824,0.33723482621271594,0.13872979471724672,0.0,54
0.5453212146250905,0.33723482621271594,0.13872979471724672,0.0,50
0.7321627762858895,0.10990093904591447,1.0,0.5,275
0.8730840735385357,1.0,0.13872979471724672,0.0,68
0.5329270811815832,0.33723482621271594,0.0,1.0,50
0.5860772567651509,0.33723482621271594,1.0,0.5,125
0.5901466639124351,0.33723482621271594,0.13872979471724672,0.0,75
0.5096261103077779,0.33723482621271594,0.13872979471724672,0.0,100
0.8796736211527048,1.0,1.0,0.5,130
0.520636232183449,0.10990093904591447,1.0,0.5,100
0.679652964263596,0.33723482621271594,1.0,0.5,270
0.6397851683536544,0.33723482621271594,0.13872979471724672,0.0,48
0.7907250568064512,1.0,0.13872979471724672,0.0,130
0.6528403222474992,0.33723482621271594,1.0,0.5,200
0.6965916133030419,0.33723482621271594,0.13872979471724672,0.0,43
0.89464986573023,0.0,0.13872979471724672,0.0,60
0.5988019004338128,0.33723482621271594,1.0,0.5,130
0.8491014253253582,1.0,1.0,0.5,275
0.39704606486264993,0.10990093904591447,1.0,0.5,79
0.5427597603801075,0.33723482621271594,0.13872979471724672,0.0,48
0.8695310886180607,1.0,1.0,0.5,450
0.863437306341666,1.0,1.0,0.5,639
0.9336913860772427,1.0,0.13872979471724672,0.0,40
0.6100599049783,0.33723482621271594,0.13872979471724672,0.0,51
0.652282586242535,0.33723482621271594,0.13872979471724672,0.0,52
0.5329064242924915,0.33723482621271594,0.13872979471724672,0.0,65
0.8360875852096683,1.0,1.0,0.5,188
0.6728361908696741,0.33723482621271594,0.13872979471724672,0.0,120
0.4696963437306465,0.10990093904591447,0.13872979471724672,0.0,58
0.6423879363767924,0.33723482621271594,0.13872979471724672,0.0,60
0.8736004957653165,1.0,0.13872979471724672,0.0,115
0.8146870481305655,1.0,1.0,0.5,199
0.5802107002685659,0.33723482621271594,1.0,0.5,290
0.8801693864904223,1.0,1.0,0.5,275
0.4271638091303487,0.33723482621271594,0.13872979471724672,0.0,60
0.6362734972113628,0.33723482621271594,0.13872979471724672,0.0,60
0.6223094401983076,0.10990093904591447,0.13872979471724672,0.0,50
0.8517455071266795,1.0,0.13872979471724672,0.0,75
0.6660194174757521,0.33723482621271594,1.0,0.5,82
0.14827514976246903,0.10990093904591447,1.0,0.5,150
0.8317496385044478,1.0,0.0,1.0,99
0.6599462920884207,0.33723482621271594,0.13872979471724672,0.0,65
0.5563313365007616,0.33723482621271594,1.0,0.5,100
0.4667424085932623,0.33723482621271594,1.0,0.5,72
0.9435034083867038,1.0,0.13872979471724672,0.0,50
0.6403222474695554,0.33723482621271594,0.13872979471724672,0.0,81
0.573311299318334,0.33723482621271594,1.0,0.5,120
0.6130758107829024,0.33723482621271594,1.0,0.5,95
0.7910555670316342,1.0,1.0,0.5,119
0.810762239206781,1.0,1.0,0.5,220
0.779053914480528,1.0,0.13872979471724672,0.0,122
0.8630035116711667,1.0,0.13872979471724672,0.0,55
0.6980582524271881,0.33723482621271594,1.0,0.5,218
0.806630861392307,1.0,1.0,0.5,150
0.7120636232183699,0.33723482621271594,1.0,0.5,212
0.91565792191696,1.0,0.13872979471724672,0.0,69
0.8016525511258124,1.0,1.0,0.5,150
0.647903325759188,0.33723482621271594,1.0,0.5,70
0.815472009915311,1.0,1.0,0.5,235
0.5987192728775028,0.33723482621271594,1.0,0.5,78
0.6503614955587693,0.33723482621271594,1.0,0.5,150
0.6971700061970694,0.33723482621271594,0.13872979471724672,0.0,89
0.8449700475108841,1.0,1.0,0.5,200
0.6008262755628948,0.33723482621271594,1.0,0.5,175
0.8186118570543499,1.0,0.13872979471724672,0.0,80
0.5908076843627725,0.33723482621271594,0.13872979471724672,0.0,50
0.8675067134889503,1.0,1.0,0.5,150
0.5855608345383132,0.33723482621271594,0.13872979471724672,0.0,75
0.7910762239206974,1.0,0.13872979471724672,0.0,100
0.8988432142119507,1.0,0.0,1.0,50
0.6387936376781909,0.33723482621271594,0.13872979471724672,0.0,135
0.9263168766783849,1.0,0.13872979471724672,0.0,65
0.5115058872133886,0.33723482621271594,0.0,1.0,50
0.8727535633133812,1.0,1.0,0.5,390
0.5965916133030476,0.33723482621271594,1.0,0.5,95
0.6007849617847683,0.33723482621271594,0.13872979471724672,0.0,52
0.6274943193555202,0.33723482621271594,1.0,0.5,162
0.8583350547407633,0.0,0.13872979471724672,0.0,45
0.65814914273912,0.33723482621271594,0.13872979471724672,0.0,79
0.8981821937616417,1.0,0.13872979471724672,0.0,60
0.8549473249329083,1.0,0.13872979471724672,0.0,76
0.8766164015699189,1.0,0.13872979471724672,0.0,99
0.9265027886800397,1.0,0.13872979471724672,0.0,45
0.6284445362528572,0.10990093904591447,1.0,0.5,144
0.8739929766577177,1.0,1.0,0.5,130
0.8850650692006354,1.0,1.0,0.5,89
0.814976244577565,1.0,1.0,0.5,125
0.641499690146702,0.33723482621271594,0.0,1.0,40
0.5776492460235829,0.33723482621271594,1.0,0.5,120
0.8315017558355748,1.0,0.13872979471724672,0.0,160
0.7382152447841293,0.10990093904591447,0.13872979471724672,0.0,85
0.7632100805618904,1.0,1.0,0.5,85
0.8758934104523917,1.0,0.13872979471724672,0.0,80
0.5553811196034246,0.33723482621271594,0.13872979471724672,0.0,65
0.815058872133875,1.0,1.0,0.5,220
0.4607105969840859,0.33723482621271594,0.13872979471724672,0.0,75
0.9083866969634755,1.0,0.13872979471724672,0.0,65
0.7928114026027799,1.0,1.0,0.5,350
0.8802933278248588,1.0,1.0,0.5,499
0.6374302829994178,0.33723482621271594,1.0,0.5,142
0.5234662259863683,0.33723482621271594,1.0,0.5,116
0.498140879983481,0.10990093904591447,0.13872979471724672,0.0,60
0.8049369964883795,1.0,0.13872979471724672,0.0,85
0.8882668870068358,1.0,1.0,0.5,150
0.557178268952697,0.33723482621271594,0.13872979471724672,0.0,69
0.5987605866556578,0.33723482621271594,1.0,0.5,70
0.6652344556909782,0.33723482621271594,0.13872979471724672,0.0,100
0.8183639743854769,1.0,1.0,0.5,190
0.9174757281553525,1.0,1.0,0.5,99
0.571286924189252,0.10990093904591447,0.13872979471724672,0.0,50
0.761888039661244,1.0,0.13872979471724672,0.0,100
0.13393926874616113,0.10990093904591447,0.13872979471724672,0.0,84
0.8178475521586677,1.0,0.13872979471724672,0.0,85
0.5359016732080306,0.33723482621271594,1.0,0.5,100
0.5311092749431907,0.33723482621271594,1.0,0.5,150
0.6857054327618641,0.33723482621271594,1.0,0.5,80
0.7438752323900246,0.10990093904591447,0.13872979471724672,0.0,50
0.6089031191902734,0.33723482621271594,0.13872979471724672,0.0,65
0.9207395166287995,1.0,1.0,0.5,160
0.7230737450939841,0.33723482621271594,1.0,0.5,149
0.8569303862838069,1.0,0.13872979471724672,0.0,125
0.8508366040074691,1.0,1.0,0.5,890
0.8387523239000529,0.0,1.0,0.5,69
0.8033877298078949,1.0,0.13872979471724672,0.0,79
0.8505267506713494,1.0,1.0,0.5,115
0.7015079529023183,0.33723482621271594,1.0,0.5,180
0.6279487709151113,0.33723482621271594,0.13872979471724672,0.0,70
0.6628589134476215,0.10990093904591447,0.13872979471724672,0.0,57
0.8049576533774427,1.0,1.0,0.5,199
0.8948770915100397,1.0,0.13872979471724672,0.0,75
0.675686841561685,0.33723482621271594,0.13872979471724672,0.0,65
0.7811196033877366,1.0,1.0,0.5,250
0.6961991324106407,0.33723482621271594,0.13872979471724672,0.0,102
0.5583143978516887,0.10990093904591447,0.13872979471724672,0.0,75
0.8869448461062177,1.0,1.0,0.5,550
0.8127039867796384,1.0,1.0,0.5,500
0.8145837636851923,1.0,1.0,0.5,190
0.6944432968395233,0.33723482621271594,1.0,0.5,110
0.8083453831853262,1.0,0.13872979471724672,0.0,100
0.7330097087379102,0.33723482621271594,0.13872979471724672,0.0,52
0.6806238380500247,0.33723482621271594,1.0,0.5,250
0.8080148729601433,1.0,0.13872979471724672,0.0,175
0.702354885354282,0.33723482621271594,1.0,0.5,150
0.6970460648626613,0.33723482621271594,0.13872979471724672,0.0,99
0.5832266060731115,0.33723482621271594,1.0,0.5,125
0.7205329477380928,0.33723482621271594,0.13872979471724672,0.0,70
0.7420987399297587,0.33723482621271594,0.13872979471724672,0.0,49
0.8053501342697587,1.0,1.0,0.5,200
0.8758520966742367,1.0,0.13872979471724672,0.0,49
0.6988845279900886,0.33723482621271594,0.13872979471724672,0.0,75
0.8547407560421618,1.0,1.0,0.5,239
0.7244370997727856,0.10990093904591447,0.13872979471724672,0.0,55
0.7481925222061534,0.10990093904591447,0.13872979471724672,0.0,55
0.9246643255525839,1.0,0.13872979471724672,0.0,55
0.8463953728568754,1.0,1.0,0.5,110
0.7164428837017169,0.33723482621271594,1.0,0.5,2000
0.7160504028093726,0.33723482621271594,0.13872979471724672,0.0,59
0.6866349927701094,0.10990093904591447,1.0,0.5,115
0.6965709564139786,0.33723482621271594,1.0,0.5,160
0.9258624251187939,1.0,0.13872979471724672,0.0,37
0.7156166081388164,0.33723482621271594,1.0,0.5,145
0.7032224746953659,0.33723482621271594,0.13872979471724672,0.0,80
0.683205949184071,0.10990093904591447,1.0,0.5,82
0.9045445155959726,0.0,0.13872979471724672,0.0,50
0.6854988638710893,0.33723482621271594,1.0,0.5,200
0.8596364387523465,1.0,1.0,0.5,160
0.6166907663705672,0.33723482621271594,1.0,0.5,169
0.6996281759967076,0.33723482621271594,1.0,0.5,210
0.7949597190663269,1.0,1.0,0.5,525
0.5860152860979042,0.33723482621271594,0.13872979471724672,0.0,50
0.5581078289609707,0.33723482621271594,1.0,0.5,120
0.7924808923776254,1.0,0.13872979471724672,0.0,84
0.6193555050609518,0.33723482621271594,1.0,0.5,113
0.8819458789506314,1.0,1.0,0.5,200
0.7931625697169977,1.0,1.0,0.5,150
0.8223300970873879,1.0,1.0,0.5,350
0.7994422639950471,1.0,1.0,0.5,800
0.21877711216694706,0.10990093904591447,0.13872979471724672,0.0,159
0.593493079942192,0.33723482621271594,1.0,0.5,75
0.8018178062384322,1.0,1.0,0.5,140
0.9178682090477253,1.0,0.13872979471724672,0.0,55
0.782689526957256,1.0,0.13872979471724672,0.0,80
0.6452179301797116,0.33723482621271594,0.13872979471724672,0.0,54
0.7083453831853035,0.33723482621271594,1.0,0.5,350
0.7344143771948097,0.10990093904591447,0.13872979471724672,0.0,70
0.4759140673415061,0.33723482621271594,0.0,1.0,25
0.656042140053728,0.33723482621271594,1.0,0.5,155
0.8052675067135056,1.0,0.13872979471724672,0.0,115
0.7086139227432682,0.33723482621271594,0.13872979471724672,0.0,90
0.4491840528816624,0.33723482621271594,0.13872979471724672,0.0,50
0.790663086139233,1.0,1.0,0.5,220
0.8649865730221222,1.0,1.0,0.5,190
0.5713488948564418,0.33723482621271594,0.13872979471724672,0.0,49
0.6118157405495026,0.33723482621271594,0.13872979471724672,0.0,57
0.7663499277009294,1.0,0.13872979471724672,0.0,49
0.7982028506507106,1.0,1.0,0.5,900
0.8262135922330174,1.0,1.0,0.5,1500
0.781036975831455,1.0,1.0,0.5,150
0.8359223300971053,1.0,0.13872979471724672,0.0,69
0.8061144391654693,1.0,1.0,0.5,110
0.553666597810377,0.33723482621271594,1.0,0.5,115
0.3527163809130798,0.10990093904591447,0.13872979471724672,0.0,750
0.681966535839706,0.33723482621271594,0.13872979471724672,0.0,95
0.5375542243338032,0.33723482621271594,0.13872979471724672,0.0,80
0.8608138814294932,1.0,1.0,0.5,198
0.7678372237141105,1.0,0.13872979471724672,0.0,95
0.6097087378640822,0.33723482621271594,1.0,0.5,136
0.7940508159471449,1.0,0.13872979471724672,0.0,180
0.6980375955381248,0.10990093904591447,1.0,0.5,130
0.8581284858500453,1.0,1.0,0.5,195
0.6935550506093762,0.33723482621271594,0.13872979471724672,0.0,60
0.8499277008882586,1.0,1.0,0.5,185
0.7278041726916342,0.10990093904591447,1.0,0.5,80
0.8200578392894329,1.0,0.13872979471724672,0.0,80
0.7792604833712176,1.0,1.0,0.5,175
0.8629828547821035,1.0,0.13872979471724672,0.0,62
0.0,0.10990093904591447,1.0,0.5,250
0.8525304689113682,1.0,1.0,0.5,275
0.6319975211733606,0.33723482621271594,1.0,0.5,94
0.7745920264408426,1.0,1.0,0.5,136
0.7835571162982831,1.0,0.13872979471724672,0.0,95
0.6728568477587658,0.33723482621271594,0.13872979471724672,0.0,69
0.619789299731508,0.33723482621271594,0.13872979471724672,0.0,42
0.7659574468084998,1.0,1.0,0.5,320
0.5483990910969112,0.33723482621271594,0.13872979471724672,0.0,62
0.7609791365420335,0.10990093904591447,1.0,0.5,90
0.786159884321421,1.0,1.0,0.5,190
0.8652137988019319,1.0,0.13872979471724672,0.0,155
0.6708944432968735,0.33723482621271594,0.13872979471724672,0.0,49
0.9202850650692085,1.0,0.13872979471724672,0.0,60
0.69442263995046,0.33723482621271594,0.13872979471724672,0.0,60
0.606341664945262,0.33723482621271594,1.0,0.5,120
0.7954348275149812,1.0,1.0,0.5,139
0.8009502168973484,1.0,1.0,0.5,350
0.7623838049989615,1.0,1.0,0.5,290
0.6714728361908726,0.33723482621271594,0.13872979471724672,0.0,45
0.8777938442470941,1.0,1.0,0.5,125
0.5294360669283265,0.33723482621271594,1.0,0.5,80
0.6592439578599567,0.33723482621271594,1.0,0.5,149
0.4198099566205258,0.33723482621271594,0.0,1.0,37
0.655050609378236,0.33723482621271594,1.0,0.5,149
0.8779177855815021,1.0,0.13872979471724672,0.0,112
0.641995455484448,0.33723482621271594,1.0,0.5,175
0.4617640983267961,0.33723482621271594,0.0,1.0,40
0.8083247262962345,1.0,1.0,0.5,221
0.6680644494939543,0.33723482621271594,1.0,0.5,300
0.22949803759556175,0.10990093904591447,0.13872979471724672,0.0,75
0.7800041313778365,1.0,1.0,0.5,195
0.5596157818632719,0.33723482621271594,1.0,0.5,120
0.8805412104937318,1.0,1.0,0.5,260
0.7708324726296496,1.0,0.13872979471724672,0.0,150
0.8170419334848305,1.0,1.0,0.5,287
0.6703160504027892,0.33723482621271594,1.0,0.5,172
0.6082627556290277,0.33723482621271594,0.13872979471724672,0.0,47
0.8979756248708952,1.0,0.13872979471724672,0.0,89
0.7097293947531398,0.33723482621271594,1.0,0.5,160
0.7004751084486713,0.33723482621271594,0.13872979471724672,0.0,48
0.8702334228465531,1.0,0.13872979471724672,0.0,205
0.7858706878744499,1.0,1.0,0.5,300
0.6591819871927385,0.33723482621271594,1.0,0.5,115
0.8390208634579608,1.0,1.0,0.5,700
0.806630861392307,1.0,1.0,0.5,130
0.8437099772774275,1.0,0.13872979471724672,0.0,42
0.8247882668869977,1.0,0.13872979471724672,0.0,80
0.6810576327204956,0.33723482621271594,1.0,0.5,78
0.5920264408180174,0.33723482621271594,1.0,0.5,100
0.8749845073332096,1.0,0.13872979471724672,0.0,120
0.626068994009529,0.33723482621271594,0.13872979471724672,0.0,55
0.7211939681884019,0.33723482621271594,1.0,0.5,225
0.6318116091716774,0.33723482621271594,0.13872979471724672,0.0,100
0.8876471803346249,1.0,1.0,0.5,244
0.7633546787853902,1.0,0.13872979471724672,0.0,75
0.5028299938029477,0.10990093904591447,1.0,0.5,99
0.6417888865936732,0.10990093904591447,0.13872979471724672,0.0,70
0.8196033877298134,1.0,1.0,0.5,200
0.7903532328031986,1.0,1.0,0.5,150
0.6570543276182548,0.33723482621271594,0.13872979471724672,0.0,89
0.8274943193555089,1.0,1.0,0.5,225
0.741499690146668,0.33723482621271594,0.13872979471724672,0.0,120
0.7554017764924481,0.10990093904591447,1.0,0.5,150
0.5819665358397117,0.33723482621271594,1.0,0.5,105
0.893410452385865,1.0,1.0,0.5,250
0.8380706465606522,1.0,1.0,0.5,275
0.4003098533360969,0.10990093904591447,0.13872979471724672,0.0,100
0.8082214418508897,1.0,0.13872979471724672,0.0,100
0.8779590993596571,1.0,1.0,0.5,200
0.6718240033050904,0.33723482621271594,1.0,0.5,160
0.6127039867796213,0.33723482621271594,0.13872979471724672,0.0,90
0.7859120016525765,1.0,1.0,0.5,120
0.5964263581904845,0.10990093904591447,1.0,0.5,200
0.8970254079735867,1.0,0.13872979471724672,0.0,45
0.8399504234662629,1.0,0.13872979471724672,0.0,999
0.5879570336707616,0.33723482621271594,0.13872979471724672,0.0,125
0.6193348481718886,0.33723482621271594,0.13872979471724672,0.0,60
0.5676099979343405,0.33723482621271594,1.0,0.5,120
0.6010121875645495,0.33723482621271594,0.13872979471724672,0.0,41
0.8001445982235111,1.0,1.0,0.5,285
0.27936376781656236,0.10990093904591447,0.0,1.0,30
0.898863871101014,1.0,1.0,0.5,125
0.6876884941127912,0.33723482621271594,0.13872979471724672,0.0,70
0.8140673414584114,1.0,1.0,0.5,300
0.4929973146044233,0.33723482621271594,0.13872979471724672,0.0,85
0.8017764924602773,1.0,1.0,0.5,349
0.45614542449908413,0.10990093904591447,0.13872979471724672,0.0,125
0.7900846932452055,1.0,1.0,0.5,300
0.8761206362322014,1.0,0.13872979471724672,0.0,99
0.8709357570750171,1.0,1.0,0.5,250
0.8620532947738297,1.0,0.13872979471724672,0.0,75
0.679487709151033,0.10990093904591447,1.0,0.5,100
0.7784755215864436,0.24973290189519537,1.0,0.5,75
0.620904771741408,0.33723482621271594,1.0,0.5,95
0.580128072712256,0.10990093904591447,0.13872979471724672,0.0,65
0.8808923776079496,1.0,0.13872979471724672,0.0,110
0.6938855608345591,0.33723482621271594,1.0,0.5,158
0.8210906837430514,0.24973290189519537,1.0,0.5,99
0.7594298698616058,0.10990093904591447,1.0,0.5,110
0.7691179508366304,0.10990093904591447,0.13872979471724672,0.0,120
0.4296426358190786,0.10990093904591447,0.13872979471724672,0.0,150
0.8166907663705842,1.0,1.0,0.5,175
0.6864490807684547,0.33723482621271594,0.13872979471724672,0.0,65
0.7348068580872109,0.10990093904591447,0.13872979471724672,0.0,100
0.8616401569923653,1.0,1.0,0.5,198
0.5853749225366869,0.33723482621271594,0.13872979471724672,0.0,59
0.8005990497831021,1.0,0.13872979471724672,0.0,90
0.8308407353852658,1.0,0.13872979471724672,0.0,100
0.6447221648419941,0.33723482621271594,1.0,0.5,100
0.9153067548027423,1.0,0.13872979471724672,0.0,50
0.6713695517455278,0.0,0.13872979471724672,0.0,48
0.612662673001438,0.33723482621271594,0.13872979471724672,0.0,60
0.8490601115472032,1.0,0.13872979471724672,0.0,159
0.5908489981408991,0.33723482621271594,1.0,0.5,155
0.8803139847139221,1.0,0.13872979471724672,0.0,85
0.8866143358810348,1.0,1.0,0.5,75
0.6842387936376895,0.33723482621271594,0.13872979471724672,0.0,78
0.7229498037595761,0.33723482621271594,1.0,0.5,225
0.8580252014046721,1.0,1.0,0.5,180
0.8152034703573747,1.0,0.13872979471724672,0.0,50
0.8818839082834131,1.0,1.0,0.5,481
0.8903119190250095,1.0,0.13872979471724672,0.0,70
0.6355505060937787,0.33723482621271594,1.0,0.5,180
0.5913447634786735,0.33723482621271594,0.13872979471724672,0.0,65
0.8721751704193537,1.0,0.13872979471724672,0.0,99
0.8208428010742068,1.0,0.13872979471724672,0.0,75
0.6545961578186166,0.33723482621271594,1.0,0.5,260
0.6487502582111233,0.33723482621271594,1.0,0.5,114
0.39374096261104796,0.33723482621271594,1.0,0.5,60
0.5027060524685112,0.10990093904591447,1.0,0.5,100
0.5499483577773105,0.10990093904591447,0.13872979471724672,0.0,36
0.8791365420367754,1.0,1.0,0.5,230
0.782689526957256,1.0,1.0,0.5,250
0.7719892584177046,1.0,1.0,0.5,175
0.7018178062383811,0.33723482621271594,0.13872979471724672,0.0,59
0.8545548440404787,1.0,0.13872979471724672,0.0,100
0.5521173311299208,0.33723482621271594,0.13872979471724672,0.0,39
0.6102664738690464,0.33723482621271594,0.13872979471724672,0.0,55
0.8924189217104015,1.0,1.0,0.5,136
0.943276182606894,1.0,0.13872979471724672,0.0,90
0.836273497211323,1.0,1.0,0.5,200
0.8783309233629666,1.0,1.0,0.5,140
0.728857674034316,0.33723482621271594,0.13872979471724672,0.0,125
0.9181160917166267,1.0,0.13872979471724672,0.0,50
0.7851683536459291,1.0,1.0,0.5,170
0.8277628589134451,1.0,1.0,0.5,153
0.7779590993596628,1.0,1.0,0.5,135
0.6138814294567396,0.10990093904591447,1.0,0.5,86
0.6680024788267076,0.33723482621271594,0.13872979471724672,0.0,95
0.5612476760999812,0.33723482621271594,0.13872979471724672,0.0,40
0.7638711010122279,1.0,1.0,0.5,325
0.774798595331589,1.0,0.13872979471724672,0.0,68
0.7876265234455673,1.0,1.0,0.5,150
0.4354059078702619,0.10990093904591447,0.13872979471724672,0.0,90
0.9259657095641387,1.0,0.13872979471724672,0.0,90
0.8232183433175351,1.0,1.0,0.5,239
